# BUSCO version is: 5.5.0 
# The lineage dataset is: poxviridae_odb10 (Creation date: 2024-01-08, number of genomes: 39, number of BUSCOs: 18)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
696at10240	Duplicated	OQ434235.1_Sheeppox_virus_SPPV_Amur_Russia_2018_Russia_2018_Ovine	110229	110651	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	OQ434236.1_Sheeppox_virus_SPPV_Dagestan_Russia_2020_Russia_2020_Ovine	110229	110651	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	OQ434237.1_Sheeppox_virus_SPPV_Kostroma_Russia_2020_Russia_2020_Ovine	110229	110651	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	OQ434238.1_Sheeppox_virus_SPPV_Pskov_Russia_2019_Russia_2019_Ovine	110230	110652	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	OQ434239.1_Sheeppox_virus_SPPV_Tver_Russia_2019_Russia_2019_Ovine	110231	110653	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	OR239060.1_Sheeppox_virus_V330_United_Arab_Emirates_2017_sheep	110708	111130	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
705at10240	Duplicated	AY077832.1_Sheeppox_virus_10700_99_TU_V02127_1970_sheep	34885	35172	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	AY077833.1_Sheeppox_virus_A_1987_sheep	34993	35280	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	KT438550.1_Sheeppox_virus_SPPV_GH_China_11_Apr_2013_Ovis_aries	35065	35352	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	KT438551.1_Sheeppox_virus_SPPV_GL_China_11_Apr_2013_Ovis_aries	35061	35348	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MN072626.1_Sheeppox_virus_Abu_Gharib_Iraq_sheep	34353	34640	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MN072627.1_Sheeppox_virus_Saudi_Arabia_vaccine_sheep	34393	34680	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MN072628.1_Sheeppox_virus_Nigeria_sheep	34944	35231	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MN072629.1_Sheeppox_virus_Pendik_sheep	35051	35338	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MN072630.1_Sheeppox_virus_Saudi_Arabia_sheep	35049	35336	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MN072631.1_Sheeppox_virus_Turkey_vaccine_sheep	35050	35337	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MT137384.1_Sheeppox_virus_Srinagar_passage_40_vaccine_India_2000_sheep	35024	35311	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MW167071.1_Sheeppox_virus_V293_Egypt_2018_sheep	35138	35425	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	NC_004002.1_Sheeppox_virus_17077_99_1970_sheep	34885	35172	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	ON961655.1_Sheeppox_virus_Moscow_Russia_2018_ovine	34961	35248	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	ON961656.1_Sheeppox_virus_Moscow_Russia_2019_ovine	34773	35060	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	ON961657.1_Sheeppox_virus_Tula_Russia_2019_ovine	34773	35060	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	OQ434235.1_Sheeppox_virus_SPPV_Amur_Russia_2018_Russia_2018_Ovine	34797	35084	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	OQ434236.1_Sheeppox_virus_SPPV_Dagestan_Russia_2020_Russia_2020_Ovine	34796	35083	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	OQ434237.1_Sheeppox_virus_SPPV_Kostroma_Russia_2020_Russia_2020_Ovine	34796	35083	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	OQ434238.1_Sheeppox_virus_SPPV_Pskov_Russia_2019_Russia_2019_Ovine	34796	35083	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	OQ434239.1_Sheeppox_virus_SPPV_Tver_Russia_2019_Russia_2019_Ovine	34797	35084	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	OR239060.1_Sheeppox_virus_V330_United_Arab_Emirates_2017_sheep	35136	35423	+	124.5	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	AY077834.1_Sheeppox_virus_NISKHI_1994	34797	35084	+	124.0	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MW020571.1_Sheeppox_virus_V104_sheep	35137	35424	+	124.0	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MW167070.1_Sheeppox_virus_V123_IndiaSurankote_2013_sheep	35060	35347	+	124.0	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
